$PASHR,155809.500,52.350,T,-0.030,-0.333,,0.088,0.088,0.020,2,3*09
$PASHR,155809.550,52.348,T,-0.028,-0.334,,0.088,0.088,0.020,2,3*0B
$PASHR,155809.600,52.348,T,-0.027,-0.336,,0.088,0.088,0.020,2,3*00
$PASHR,155809.650,52.345,T,-0.028,-0.337,,0.088,0.088,0.020,2,3*06
$PASHR,155809.700,52.345,T,-0.029,-0.338,,0.088,0.088,0.020,2,3*0C
$PASHR,155809.750,52.344,T,-0.032,-0.337,,0.088,0.088,0.020,2,3*0D
$PASHR,155809.800,52.344,T,-0.033,-0.336,,0.088,0.088,0.020,2,3*07
$PASHR,155809.850,52.345,T,-0.033,-0.337,,0.088,0.088,0.020,2,3*02
$PASHR,155809.900,52.343,T,-0.032,-0.338,,0.088,0.088,0.020,2,3*0E
$PASHR,155809.950,52.344,T,-0.029,-0.340,,0.088,0.088,0.020,2,3*09
$PASHR,155810.000,52.343,T,-0.027,-0.339,,0.088,0.088,0.020,2,3*0A
$PASHR,155810.050,52.344,T,-0.030,-0.338,,0.088,0.088,0.020,2,3*0F
$PASHR,155810.100,52.345,T,-0.033,-0.337,,0.088,0.088,0.020,2,3*06
$PASHR,155810.150,52.342,T,-0.035,-0.339,,0.088,0.088,0.020,2,3*0C
$PASHR,155810.200,52.341,T,-0.034,-0.339,,0.088,0.088,0.020,2,3*08
$PASHR,155810.250,52.343,T,-0.031,-0.340,,0.088,0.088,0.020,2,3*04
$PASHR,155810.300,52.345,T,-0.028,-0.341,,0.088,0.088,0.020,2,3*0F
$PASHR,155810.350,52.344,T,-0.027,-0.342,,0.088,0.088,0.020,2,3*07
$PASHR,155810.400,52.343,T,-0.031,-0.341,,0.088,0.088,0.020,2,3*06
$PASHR,155810.450,52.343,T,-0.034,-0.339,,0.088,0.088,0.020,2,3*09
$PASHR,155810.500,52.342,T,-0.036,-0.339,,0.088,0.088,0.020,2,3*0E
$PASHR,155810.550,52.342,T,-0.035,-0.339,,0.088,0.088,0.020,2,3*08
$PASHR,155810.600,52.342,T,-0.032,-0.339,,0.088,0.088,0.020,2,3*09
$PASHR,155810.650,52.342,T,-0.029,-0.339,,0.088,0.088,0.020,2,3*06
$PASHR,155810.700,52.344,T,-0.029,-0.340,,0.088,0.088,0.020,2,3*0A
$PASHR,155810.750,52.345,T,-0.030,-0.340,,0.088,0.088,0.020,2,3*06
$PASHR,155810.800,52.347,T,-0.033,-0.340,,0.088,0.088,0.020,2,3*0D
$PASHR,155810.850,52.349,T,-0.035,-0.338,,0.088,0.088,0.020,2,3*0F
$PASHR,155810.900,52.349,T,-0.035,-0.340,,0.088,0.088,0.020,2,3*04
$PASHR,155810.950,52.351,T,-0.033,-0.340,,0.088,0.088,0.020,2,3*0E
$PASHR,155811.000,52.351,T,-0.030,-0.341,,0.088,0.088,0.020,2,3*01
$PASHR,155811.050,52.352,T,-0.029,-0.341,,0.088,0.088,0.020,2,3*0F
$PASHR,155811.100,52.353,T,-0.029,-0.340,,0.088,0.088,0.020,2,3*0B
$PASHR,155811.150,52.354,T,-0.033,-0.340,,0.088,0.088,0.020,2,3*02
$PASHR,155811.200,52.352,T,-0.037,-0.339,,0.088,0.088,0.020,2,3*08
$PASHR,155811.250,52.350,T,-0.035,-0.339,,0.088,0.088,0.020,2,3*0D
$PASHR,155811.300,52.350,T,-0.031,-0.339,,0.088,0.088,0.020,2,3*0D
$PASHR,155811.350,52.347,T,-0.027,-0.341,,0.088,0.088,0.020,2,3*06
$PASHR,155811.400,52.347,T,-0.026,-0.341,,0.088,0.088,0.020,2,3*05
$PASHR,155811.450,52.348,T,-0.027,-0.339,,0.088,0.088,0.020,2,3*01
$PASHR,155811.500,52.347,T,-0.030,-0.339,,0.088,0.088,0.020,2,3*0C
$PASHR,155811.550,52.348,T,-0.031,-0.339,,0.088,0.088,0.020,2,3*07
$PASHR,155811.600,52.348,T,-0.030,-0.337,,0.088,0.088,0.020,2,3*0E
$PASHR,155811.650,52.348,T,-0.028,-0.337,,0.088,0.088,0.020,2,3*02
$PASHR,155811.700,52.348,T,-0.028,-0.337,,0.088,0.088,0.020,2,3*06
$PASHR,155811.750,52.347,T,-0.028,-0.337,,0.088,0.088,0.020,2,3*0C
$PASHR,155811.800,52.349,T,-0.030,-0.336,,0.088,0.088,0.020,2,3*00
$PASHR,155811.850,52.347,T,-0.032,-0.336,,0.088,0.088,0.020,2,3*09
$PASHR,155811.900,52.347,T,-0.033,-0.336,,0.088,0.088,0.020,2,3*0C
$PASHR,155811.950,52.345,T,-0.032,-0.337,,0.088,0.088,0.020,2,3*0B
$PASHR,155812.000,52.344,T,-0.031,-0.336,,0.088,0.088,0.020,2,3*07
$PASHR,155812.050,52.342,T,-0.030,-0.337,,0.088,0.088,0.020,2,3*04
$PASHR,155812.100,52.342,T,-0.030,-0.337,,0.088,0.088,0.020,2,3*00
$PASHR,155812.150,52.343,T,-0.030,-0.338,,0.088,0.088,0.020,2,3*0B
$PASHR,155812.200,52.341,T,-0.033,-0.337,,0.088,0.088,0.020,2,3*03
$PASHR,155812.250,52.343,T,-0.036,-0.337,,0.088,0.088,0.020,2,3*01
$PASHR,155812.300,52.345,T,-0.036,-0.338,,0.088,0.088,0.020,2,3*0C
$PASHR,155812.350,52.346,T,-0.033,-0.338,,0.088,0.088,0.020,2,3*0F
$PASHR,155812.400,52.345,T,-0.031,-0.337,,0.088,0.088,0.020,2,3*03
$PASHR,155812.450,52.343,T,-0.031,-0.338,,0.088,0.088,0.020,2,3*0F
$PASHR,155812.500,52.343,T,-0.032,-0.339,,0.088,0.088,0.020,2,3*09
$PASHR,155812.550,52.344,T,-0.034,-0.338,,0.088,0.088,0.020,2,3*0C
$PASHR,155812.600,52.345,T,-0.035,-0.337,,0.088,0.088,0.020,2,3*05
$PASHR,155812.650,52.346,T,-0.034,-0.338,,0.088,0.088,0.020,2,3*0D
$PASHR,155812.700,52.344,T,-0.032,-0.338,,0.088,0.088,0.020,2,3*0D
$PASHR,155812.750,52.343,T,-0.031,-0.338,,0.088,0.088,0.020,2,3*0C
$PASHR,155812.800,52.342,T,-0.030,-0.337,,0.088,0.088,0.020,2,3*09
$PASHR,155812.850,52.340,T,-0.031,-0.339,,0.088,0.088,0.020,2,3*01
$PASHR,155812.900,52.339,T,-0.031,-0.339,,0.088,0.088,0.020,2,3*0B
$PASHR,155812.950,52.340,T,-0.032,-0.341,,0.088,0.088,0.020,2,3*0C
$PASHR,155813.000,52.338,T,-0.032,-0.340,,0.088,0.088,0.020,2,3*0F
$PASHR,155813.050,52.340,T,-0.030,-0.339,,0.088,0.088,0.020,2,3*09
$PASHR,155813.100,52.341,T,-0.029,-0.338,,0.088,0.088,0.020,2,3*05
$PASHR,155813.150,52.342,T,-0.029,-0.338,,0.088,0.088,0.020,2,3*03
$PASHR,155813.200,52.344,T,-0.030,-0.338,,0.088,0.088,0.020,2,3*0B
$PASHR,155813.250,52.345,T,-0.031,-0.339,,0.088,0.088,0.020,2,3*0F
$PASHR,155813.300,52.346,T,-0.032,-0.340,,0.088,0.088,0.020,2,3*05
$PASHR,155813.350,52.346,T,-0.031,-0.340,,0.088,0.088,0.020,2,3*03
$PASHR,155813.400,52.346,T,-0.030,-0.342,,0.088,0.088,0.020,2,3*02
$PASHR,155813.450,52.344,T,-0.028,-0.342,,0.088,0.088,0.020,2,3*0C
$PASHR,155813.500,52.340,T,-0.027,-0.341,,0.088,0.088,0.020,2,3*00
$PASHR,155813.550,52.338,T,-0.028,-0.342,,0.088,0.088,0.020,2,3*06
$PASHR,155813.600,52.340,T,-0.029,-0.342,,0.088,0.088,0.020,2,3*0E
$PASHR,155813.650,52.341,T,-0.029,-0.340,,0.088,0.088,0.020,2,3*08
$PASHR,155813.700,52.341,T,-0.028,-0.340,,0.088,0.088,0.020,2,3*0D
$PASHR,155813.750,52.338,T,-0.026,-0.340,,0.088,0.088,0.020,2,3*08
$PASHR,155813.800,52.337,T,-0.025,-0.340,,0.088,0.088,0.020,2,3*0E
$PASHR,155813.850,52.338,T,-0.025,-0.340,,0.088,0.088,0.020,2,3*04
$PASHR,155813.900,52.338,T,-0.027,-0.341,,0.088,0.088,0.020,2,3*03
$PASHR,155813.950,52.339,T,-0.027,-0.342,,0.088,0.088,0.020,2,3*04
$PASHR,155814.000,52.338,T,-0.027,-0.342,,0.088,0.088,0.020,2,3*0E
$PASHR,155814.050,52.333,T,-0.025,-0.342,,0.088,0.088,0.020,2,3*02
$PASHR,155814.100,52.332,T,-0.025,-0.342,,0.088,0.088,0.020,2,3*07
$PASHR,155814.150,52.328,T,-0.026,-0.342,,0.088,0.088,0.020,2,3*0A
$PASHR,155814.200,52.328,T,-0.026,-0.343,,0.088,0.088,0.020,2,3*0D
$PASHR,155814.250,52.330,T,-0.027,-0.344,,0.088,0.088,0.020,2,3*07
$PASHR,155814.300,52.332,T,-0.027,-0.346,,0.088,0.088,0.020,2,3*03
$PASHR,155814.350,52.331,T,-0.027,-0.346,,0.088,0.088,0.020,2,3*05
$PASHR,155814.400,52.331,T,-0.026,-0.345,,0.088,0.088,0.020,2,3*05
$PASHR,155814.450,52.328,T,-0.026,-0.344,,0.088,0.088,0.020,2,3*09
$PASHR,155814.500,52.327,T,-0.026,-0.343,,0.088,0.088,0.020,2,3*05
$PASHR,155814.550,52.328,T,-0.026,-0.343,,0.088,0.088,0.020,2,3*0F
$PASHR,155814.600,52.329,T,-0.027,-0.343,,0.088,0.088,0.020,2,3*09
$PASHR,155814.650,52.331,T,-0.029,-0.343,,0.088,0.088,0.020,2,3*0B
$PASHR,155814.700,52.331,T,-0.029,-0.343,,0.088,0.088,0.020,2,3*0F
$PASHR,155814.750,52.330,T,-0.028,-0.342,,0.088,0.088,0.020,2,3*0B
$PASHR,155814.800,52.331,T,-0.027,-0.342,,0.088,0.088,0.020,2,3*0F
$PASHR,155814.850,52.331,T,-0.026,-0.343,,0.088,0.088,0.020,2,3*0A
$PASHR,155814.900,52.332,T,-0.027,-0.344,,0.088,0.088,0.020,2,3*0B
$PASHR,155814.950,52.331,T,-0.030,-0.343,,0.088,0.088,0.020,2,3*0C
$PASHR,155815.000,52.331,T,-0.032,-0.342,,0.088,0.088,0.020,2,3*02
$PASHR,155815.050,52.332,T,-0.031,-0.343,,0.088,0.088,0.020,2,3*06
$PASHR,155815.100,52.333,T,-0.028,-0.344,,0.088,0.088,0.020,2,3*0C
$PASHR,155815.150,52.334,T,-0.026,-0.345,,0.088,0.088,0.020,2,3*01
$PASHR,155815.200,52.334,T,-0.026,-0.344,,0.088,0.088,0.020,2,3*06
$PASHR,155815.250,52.333,T,-0.028,-0.345,,0.088,0.088,0.020,2,3*0B
$PASHR,155815.300,52.331,T,-0.029,-0.344,,0.088,0.088,0.020,2,3*0D
$PASHR,155815.350,52.333,T,-0.028,-0.343,,0.088,0.088,0.020,2,3*0C
$PASHR,155815.400,52.334,T,-0.027,-0.341,,0.088,0.088,0.020,2,3*04
$PASHR,155815.450,52.334,T,-0.027,-0.342,,0.088,0.088,0.020,2,3*02
$PASHR,155815.500,52.336,T,-0.027,-0.343,,0.088,0.088,0.020,2,3*05
$PASHR,155815.550,52.338,T,-0.026,-0.342,,0.088,0.088,0.020,2,3*0E
$PASHR,155815.600,52.338,T,-0.026,-0.342,,0.088,0.088,0.020,2,3*08
$PASHR,155815.650,52.337,T,-0.026,-0.344,,0.088,0.088,0.020,2,3*04
$PASHR,155815.700,52.339,T,-0.029,-0.342,,0.088,0.088,0.020,2,3*07
$PASHR,155815.750,52.338,T,-0.029,-0.341,,0.088,0.088,0.020,2,3*00
$PASHR,155815.800,52.336,T,-0.028,-0.342,,0.088,0.088,0.020,2,3*06
$PASHR,155815.850,52.337,T,-0.028,-0.344,,0.088,0.088,0.020,2,3*04
$PASHR,155815.900,52.339,T,-0.027,-0.344,,0.088,0.088,0.020,2,3*01
$PASHR,155815.950,52.338,T,-0.028,-0.345,,0.088,0.088,0.020,2,3*0B
$PASHR,155816.000,52.337,T,-0.029,-0.344,,0.088,0.088,0.020,2,3*0B
$PASHR,155816.050,52.336,T,-0.030,-0.343,,0.088,0.088,0.020,2,3*00
$PASHR,155816.100,52.336,T,-0.031,-0.344,,0.088,0.088,0.020,2,3*02
$PASHR,155816.150,52.335,T,-0.031,-0.344,,0.088,0.088,0.020,2,3*04
$PASHR,155816.200,52.334,T,-0.031,-0.344,,0.088,0.088,0.020,2,3*03
$PASHR,155816.250,52.335,T,-0.032,-0.344,,0.088,0.088,0.020,2,3*04
$PASHR,155816.300,52.335,T,-0.032,-0.344,,0.088,0.088,0.020,2,3*00
$PASHR,155816.350,52.333,T,-0.032,-0.344,,0.088,0.088,0.020,2,3*03
$PASHR,155816.400,52.335,T,-0.032,-0.342,,0.088,0.088,0.020,2,3*01
$PASHR,155816.450,52.335,T,-0.032,-0.342,,0.088,0.088,0.020,2,3*04
$PASHR,155816.500,52.335,T,-0.032,-0.341,,0.088,0.088,0.020,2,3*03
$PASHR,155816.550,52.336,T,-0.033,-0.343,,0.088,0.088,0.020,2,3*06
$PASHR,155816.600,52.337,T,-0.033,-0.342,,0.088,0.088,0.020,2,3*00
$PASHR,155816.650,52.337,T,-0.031,-0.341,,0.088,0.088,0.020,2,3*04
$PASHR,155816.700,52.336,T,-0.031,-0.341,,0.088,0.088,0.020,2,3*01
$PASHR,155816.750,52.335,T,-0.031,-0.343,,0.088,0.088,0.020,2,3*05
$PASHR,155816.800,52.335,T,-0.032,-0.343,,0.088,0.088,0.020,2,3*0C
$PASHR,155816.850,52.334,T,-0.032,-0.343,,0.088,0.088,0.020,2,3*08
$PASHR,155816.900,52.333,T,-0.032,-0.343,,0.088,0.088,0.020,2,3*0B
$PASHR,155816.950,52.333,T,-0.032,-0.344,,0.088,0.088,0.020,2,3*09
$PASHR,155817.000,52.334,T,-0.032,-0.344,,0.088,0.088,0.020,2,3*03
$PASHR,155817.050,52.333,T,-0.032,-0.345,,0.088,0.088,0.020,2,3*00
$PASHR,155817.100,52.332,T,-0.032,-0.345,,0.088,0.088,0.020,2,3*05
$PASHR,155817.150,52.331,T,-0.031,-0.345,,0.088,0.088,0.020,2,3*00
$PASHR,155817.200,52.330,T,-0.031,-0.344,,0.088,0.088,0.020,2,3*06
$PASHR,155817.250,52.331,T,-0.032,-0.343,,0.088,0.088,0.020,2,3*06
$PASHR,155817.300,52.330,T,-0.032,-0.340,,0.088,0.088,0.020,2,3*00
$PASHR,155817.350,52.330,T,-0.032,-0.340,,0.088,0.088,0.020,2,3*05
$PASHR,155817.400,52.331,T,-0.032,-0.340,,0.088,0.088,0.020,2,3*06
$PASHR,155817.450,52.327,T,-0.031,-0.339,,0.088,0.088,0.020,2,3*09
$PASHR,155817.500,52.329,T,-0.031,-0.338,,0.088,0.088,0.020,2,3*02
$PASHR,155817.550,52.326,T,-0.032,-0.339,,0.088,0.088,0.020,2,3*0A
$PASHR,155817.600,52.326,T,-0.033,-0.340,,0.088,0.088,0.020,2,3*03
$PASHR,155817.650,52.327,T,-0.033,-0.340,,0.088,0.088,0.020,2,3*07
$PASHR,155817.700,52.328,T,-0.033,-0.340,,0.088,0.088,0.020,2,3*0C
$PASHR,155817.750,52.326,T,-0.033,-0.340,,0.088,0.088,0.020,2,3*07
$PASHR,155817.800,52.328,T,-0.034,-0.340,,0.088,0.088,0.020,2,3*04
$PASHR,155817.850,52.330,T,-0.035,-0.341,,0.088,0.088,0.020,2,3*08
$PASHR,155817.900,52.331,T,-0.036,-0.342,,0.088,0.088,0.020,2,3*0D
$PASHR,155817.950,52.331,T,-0.036,-0.343,,0.088,0.088,0.020,2,3*09
$PASHR,155818.000,52.333,T,-0.035,-0.344,,0.088,0.088,0.020,2,3*0C
$PASHR,155818.050,52.331,T,-0.036,-0.344,,0.088,0.088,0.020,2,3*08
$PASHR,155818.100,52.328,T,-0.036,-0.345,,0.088,0.088,0.020,2,3*05
$PASHR,155818.150,52.327,T,-0.035,-0.343,,0.088,0.088,0.020,2,3*0A
$PASHR,155818.200,52.327,T,-0.035,-0.341,,0.088,0.088,0.020,2,3*0E
$PASHR,155818.250,52.327,T,-0.036,-0.342,,0.088,0.088,0.020,2,3*0B
$PASHR,155818.300,52.328,T,-0.037,-0.342,,0.088,0.088,0.020,2,3*01
$PASHR,155818.350,52.330,T,-0.038,-0.341,,0.088,0.088,0.020,2,3*01
