$PASHR,HPR,155513.10,52.25262,0.09849,-0.01214,0.0026,0.0006,0,0,2.000,*06
$PASHR,HPR,155513.20,52.25344,0.11630,-0.03204,0.0023,0.0022,0,0,2.000,*09
$PASHR,HPR,155513.30,52.25548,0.10036,-0.02153,0.0023,0.0024,0,0,2.000,*05
$PASHR,HPR,155513.50,52.25259,0.11667,0.00009,0.0023,0.0020,0,0,2.000,*22
$PASHR,HPR,155513.60,52.24962,0.10077,-0.00927,0.0023,0.0020,0,0,2.000,*0D
$PASHR,HPR,155513.70,52.24588,0.09475,-0.01101,0.0023,0.0012,0,0,2.000,*06
$PASHR,HPR,155513.90,52.24983,0.12112,-0.01612,0.0023,0.0026,0,0,2.000,*03
$PASHR,HPR,155514.00,52.24148,0.07880,-0.01479,0.0023,0.0020,0,0,2.000,*0D
$PASHR,HPR,155514.20,52.24237,0.12373,-0.02591,0.0023,0.0009,0,0,2.000,*08
$PASHR,HPR,155514.30,52.26181,0.13398,-0.01110,0.0024,0.0028,0,0,2.000,*0B
$PASHR,HPR,155514.40,52.26483,0.14632,-0.03194,0.0024,0.0021,0,0,2.000,*0E
$PASHR,HPR,155514.60,52.26800,0.15527,-0.03729,0.0024,0.0030,0,0,2.000,*0D
$PASHR,HPR,155514.70,52.24945,0.15628,-0.01005,0.0024,0.0019,0,0,2.000,*02
$PASHR,HPR,155514.90,52.25430,0.14212,-0.05002,0.0024,0.0032,0,0,2.000,*04
$PASHR,HPR,155515.00,52.26380,0.16343,-0.03490,0.0024,0.0024,0,0,2.000,*0A
$PASHR,HPR,155515.10,52.25334,0.13922,-0.03823,0.0024,0.0019,0,0,2.000,*05
$PASHR,HPR,155515.30,52.25778,0.13319,-0.01816,0.0025,0.0027,0,0,2.000,*01
$PASHR,HPR,155515.40,52.23847,0.05950,-0.02936,0.0023,0.0022,0,0,2.000,*00
$PASHR,HPR,155515.50,52.24073,0.05490,-0.04812,0.0023,0.0015,0,0,2.000,*0D
$PASHR,HPR,155515.60,52.24585,0.03768,-0.07209,0.0023,0.0019,0,0,2.000,*0F
$PASHR,HPR,155515.70,52.24184,0.06782,-0.05262,0.0023,0.0024,0,0,2.000,*0B
$PASHR,HPR,155515.80,52.23403,0.06425,-0.03806,0.0023,0.0014,0,0,2.000,*0A
$PASHR,HPR,155516.00,52.23665,0.07362,-0.04564,0.0023,0.0014,0,0,2.000,*08
$PASHR,HPR,155516.10,52.24356,0.13695,-0.02129,0.0020,0.0028,0,0,2.000,*04
$PASHR,HPR,155516.20,52.25577,0.10816,-0.01751,0.0018,0.0024,0,0,2.000,*08
$PASHR,HPR,155516.40,52.25193,0.10487,-0.05769,0.0018,0.0019,0,0,2.000,*05
$PASHR,HPR,155516.50,52.25143,0.09995,-0.00496,0.0018,0.0020,0,0,2.000,*03
$PASHR,HPR,155516.70,52.25080,0.09818,-0.02924,0.0018,0.0023,0,0,2.000,*0E
$PASHR,HPR,155516.80,52.25482,0.07589,-0.03533,0.0018,0.0022,0,0,2.000,*06
$PASHR,HPR,155516.90,52.25976,0.08690,-0.03529,0.0018,0.0025,0,0,2.000,*09
$PASHR,HPR,155517.10,52.25224,0.08874,-0.02464,0.0018,0.0024,0,0,2.000,*00
$PASHR,HPR,155517.20,52.23744,0.07922,-0.02973,0.0018,0.0018,0,0,2.000,*0F
$PASHR,HPR,155517.40,52.26515,0.12528,-0.03138,0.0018,0.0035,0,0,2.000,*01
$PASHR,HPR,155517.50,52.25008,0.11029,-0.01770,0.0018,0.0022,0,0,2.000,*03
$PASHR,HPR,155517.60,52.25522,0.09191,-0.01566,0.0018,0.0034,0,0,2.000,*04
$PASHR,HPR,155517.80,52.26089,0.09441,-0.04299,0.0018,0.0034,0,0,2.000,*07
